,12430012063.Energy_Savings.Active_Power_Spindle1,12430012063.Energy_Savings.Active_Power_Z1,12430012063.Main_Spindle.Actual_Position_MCS,12430012063.Main_Spindle.Actual_Power,12430012063.Main_Spindle.Actual_Speed_Rate,12430012063.Main_Spindle.MPC_Peak,12430012063.Main_Spindle.MPC_Veff_Total,12430012063.Maintenance_Package.Tool_Usage_Main_lubriTOOL,12430012063.Tool_Control_Center.Axial_Force_Tension,12430012063.Tool_Control_Center.Bending_Moment,12430012063.Tool_Control_Center.Symmetry,12430012063.X1_Axis.Actual_Power,12430012063.Y1_Axis.Actual_Power,12430012063.Z1_Axis.Actual_Feed_Rate,12430012063.Z1_Axis.Actual_Position_MCS,12430012063.Z1_Axis.Actual_Power,timeStamp,12430012063.A1_Axis.Actual_Power,12430012063.Energy_Savings.Active_Power_X1,12430012063.X1_Axis.Actual_Feed_Rate,12430012063.X1_Axis.Actual_Position_MCS,12430012063.Main_Spindle.Temperature_Spindle,12430012063.Y1_Axis.Temperature_Y_Slide,12430012063.Energy_Savings.Active_Power_Y1,12430012063.Y1_Axis.Actual_Feed_Rate,12430012063.Tool_Control_Center.Axial_Force_Compression,12430012063.Y1_Axis.Actual_Position_MCS,12430012063.C1_Axis.Actual_Power,Label
57,-12.202200000000001,-34.81476666666667,185.18121212121216,0.4782608695652174,951.44,1.4,0.5,,,0.5,0.32,4.944444444444445,0.9,-1590.607142857143,-298.1511538461539,17.806451612903224,2019-12-11 10:00:25.497,6.5,67.1296,3599.4,389.77,,23.925,,,0.16666666666666666,,,-
58,-13.554620689655172,244.79193749999993,183.20095238095234,0.5,951.48,1.8333333333333333,0.75,,,0.5,0.46142857142857135,9.625,0.9,-23.033333333333335,-296.5424,19.677419354838708,2019-12-11 10:00:28.947,7.166666666666667,69.8364,3601.8,404.32,,23.925,,,0.13333333333333333,,,-
59,-7.737245614035095,228.80335483870968,176.92587301587304,0.5,951.5238095238095,0.5,0.5,,,0.5,0.3977777777777777,8.3,0.75,-82.5,-296.5062,20.939393939393938,2019-12-11 10:00:32.398,7.5,86.07739999999998,3602.2,420.16,,23.925,,,0.17500000000000002,,,-
60,-3.687461538461535,235.62193333333332,182.411746031746,0.5,951.4782608695652,1.75,1.0,74.42,,0.5,0.46125,9.75,0.9,-76.92857142857143,-295.5739583333334,21.25,2019-12-11 10:00:35.852,7.5,87.9722,3602.2,435.16,,,,,0.16,,,-
61,-8.32107547169811,277.89715624999997,179.15484375000003,0.6086956521739131,951.5217391304348,0.75,1.0,,,0.5,0.33,12.0,0.8333333333333334,-35.75,-296.034716981132,19.90909090909091,2019-12-11 10:00:39.300,7.5,112.875,3600.2,449.80199999999996,,23.925,,,0.14,,2.5,-
62,-13.324864406779664,300.1494482758621,184.5340625,0.5,951.4193548387096,1.0,0.0,,,0.5,0.41111111111111104,8.555555555555555,0.75,-50.0,-296.0335185185185,20.285714285714285,2019-12-11 10:00:42.793,7.5,89.05479999999997,3600.4,464.20199999999994,,23.925,,,0.15000000000000002,,,-
63,-18.089396226415097,315.19867999999997,178.59753846153845,0.5909090909090909,951.5,1.8,1.0,,,0.5,0.6837500000000001,25.666666666666668,2.533333333333333,51.18181818181818,-294.9749019607844,22.103448275862068,2019-12-11 10:00:46.245,7.5,483.1704444444446,-15999.444444444445,398.0022222222222,,,53.432249999999996,1999.888888888889,0.15000000000000002,-314.38624999999996,,-
64,1.4471320754716988,296.8932962962962,177.9014754098361,0.5555555555555556,951.5238095238095,1.4,0.0,,,0.5,0.46625000000000005,7.9,0.75,-103.28571428571429,-295.06960784313725,20.466666666666665,2019-12-11 10:00:49.896,6.5,66.994,3599.4,358.72200000000004,,,,,0.15,,,-
65,-8.560178571428578,405.38867857142856,179.84753846153848,0.5217391304347826,951.4137931034483,1.4,0.5,,,0.5,0.47777777777777786,4.833333333333333,0.75,-42.45454545454545,-297.5644230769231,19.71875,2019-12-11 10:00:53.347,7.0,64.69340000000001,3597.4,373.364,,,,,0.15,,,-
66,-6.728035087719307,277.27543333333335,185.27184615384616,0.47619047619047616,951.5217391304348,1.2,1.0,,,0.5,0.27777777777777773,7.7,0.9,-55.88461538461539,-297.44038461538463,20.333333333333332,2019-12-11 10:00:56.798,7.0,51.9714,3017.6666666666665,391.004,,23.925,,,0.15000000000000002,,,-
67,-13.011535714285719,521.88975,178.60353846153845,0.52,951.3703703703703,1.3333333333333333,0.0,,,0.5,0.5337500000000002,11.571428571428571,0.7,2685.8888888888887,-298.84490196078434,19.966666666666665,2019-12-11 10:01:00.294,7.0,67.67080000000001,4468.0,405.37,,,,,0.10000000000000002,,,-
