_id,ValueID,value,timeStamp
5dde49578e15b3086c0c728a,12430012063.Z1_Axis.Actual_Position_MCS,-385.24,2019-11-27 10:02:12.942
5dde49578e15b3086c0c728e,12430012063.Z1_Axis.Actual_Position_MCS,-393.24,2019-11-27 10:02:13.141
5dde49578e15b3086c0c7295,12430012063.Z1_Axis.Actual_Position_MCS,-401.24,2019-11-27 10:02:13.349
5dde49578e15b3086c0c729c,12430012063.Z1_Axis.Actual_Position_MCS,-409.24,2019-11-27 10:02:13.550
5dde49588e15b3086c0c72a6,12430012063.Z1_Axis.Actual_Position_MCS,-416.23,2019-11-27 10:02:13.756
5dde49588e15b3086c0c72b1,12430012063.Z1_Axis.Actual_Position_MCS,-417.31,2019-11-27 10:02:13.972
5dde49588e15b3086c0c72b8,12430012063.Z1_Axis.Actual_Position_MCS,-418.38,2019-11-27 10:02:14.256
5dde49588e15b3086c0c72bd,12430012063.Z1_Axis.Actual_Position_MCS,-419.45,2019-11-27 10:02:14.389
5dde49588e15b3086c0c72c5,12430012063.Z1_Axis.Actual_Position_MCS,-420.51,2019-11-27 10:02:14.552
5dde49598e15b3086c0c72cb,12430012063.Z1_Axis.Actual_Position_MCS,-421.58,2019-11-27 10:02:14.747
5dde49598e15b3086c0c72d5,12430012063.Z1_Axis.Actual_Position_MCS,-422.52,2019-11-27 10:02:14.954
5dde49598e15b3086c0c72da,12430012063.Z1_Axis.Actual_Position_MCS,-423.24,2019-11-27 10:02:15.147
5dde49598e15b3086c0c72df,12430012063.Z1_Axis.Actual_Position_MCS,-423.96,2019-11-27 10:02:15.349
5dde495a8e15b3086c0c72ed,12430012063.Z1_Axis.Actual_Position_MCS,-424.26,2019-11-27 10:02:15.599
5dde496a8e15b3086c0c7371,12430012063.Z1_Axis.Actual_Position_MCS,-424.18,2019-11-27 10:02:31.797
5dde496a8e15b3086c0c737e,12430012063.Z1_Axis.Actual_Position_MCS,-357.01,2019-11-27 10:02:32.560
5dde496b8e15b3086c0c7387,12430012063.Z1_Axis.Actual_Position_MCS,-143.68,2019-11-27 10:02:32.611
5dde496b8e15b3086c0c738b,12430012063.Z1_Axis.Actual_Position_MCS,-37.33,2019-11-27 10:02:32.682
5dde496b8e15b3086c0c7395,12430012063.Z1_Axis.Actual_Position_MCS,-3.72,2019-11-27 10:02:32.756
5dde49a88e15b3086c0c74b5,12430012063.Z1_Axis.Actual_Position_MCS,-0.95,2019-11-27 10:03:34.382
5dde49a98e15b3086c0c74ba,12430012063.Z1_Axis.Actual_Position_MCS,0.49,2019-11-27 10:03:34.591
5dde49aa8e15b3086c0c750d,12430012063.Z1_Axis.Actual_Position_MCS,-14.29,2019-11-27 10:03:36.382
5dde49ab8e15b3086c0c751c,12430012063.Z1_Axis.Actual_Position_MCS,-138.28,2019-11-27 10:03:36.605
5dde49ab8e15b3086c0c7528,12430012063.Z1_Axis.Actual_Position_MCS,-271.62,2019-11-27 10:03:36.772
5dde49ab8e15b3086c0c7531,12430012063.Z1_Axis.Actual_Position_MCS,-400.43,2019-11-27 10:03:36.972
