Messungen Bohrung 12H7;;;;;
Bezeichnung:;;;;;
0101;> Ebene 1 Bohrung 1;;;;
0102;> Ebene 1 Bohrung 2;;;;
0201;> Ebene 2 Bohrung 1;;;;
;;;;;
;;;;;
Bezeichnung Bohrung;Messwert Innenmessschraube;Messwert Messtaster;Klassifizierung nach Messchraube;Klassifizierung nach Messtaster;Klassifizierung nach Grenzlehrdorn
1342;;;n.i.O.;n.i.O.;
1343;;;n.i.O.;n.i.O.;
1344;;;n.i.O.;n.i.O.;
1345;;;n.i.O.;n.i.O.;
1346;;;n.i.O.;n.i.O.;
1347;;;n.i.O.;n.i.O.;
1348;;;n.i.O.;n.i.O.;
1349;;;n.i.O.;n.i.O.;
1350;;;n.i.O.;n.i.O.;
1351;;;n.i.O.;n.i.O.;
1352;;;n.i.O.;n.i.O.;
1353;;;n.i.O.;n.i.O.;
1354;;;n.i.O.;n.i.O.;
1355;;;n.i.O.;n.i.O.;
1356;;;n.i.O.;n.i.O.;
1357;;;n.i.O.;n.i.O.;
1358;;;n.i.O.;n.i.O.;
1359;;;n.i.O.;n.i.O.;
1360;;;n.i.O.;n.i.O.;
1361;;;n.i.O.;n.i.O.;
1362;;;n.i.O.;n.i.O.;
1363;;;n.i.O.;n.i.O.;
1364;;;n.i.O.;n.i.O.;
1365;;;n.i.O.;n.i.O.;
1366;;;n.i.O.;n.i.O.;
1367;;;n.i.O.;n.i.O.;
1368;;;n.i.O.;n.i.O.;
1369;;;n.i.O.;n.i.O.;
1370;;;n.i.O.;n.i.O.;
1371;;;n.i.O.;n.i.O.;
1372;;;n.i.O.;n.i.O.;
1373;;;n.i.O.;n.i.O.;
1374;;;n.i.O.;n.i.O.;
1375;;;n.i.O.;n.i.O.;
1376;;;n.i.O.;n.i.O.;
1377;;;n.i.O.;n.i.O.;
1378;;;n.i.O.;n.i.O.;
1379;;;n.i.O.;n.i.O.;
1380;;;n.i.O.;n.i.O.;
1381;;;n.i.O.;n.i.O.;
1401;;;n.i.O.;n.i.O.;
1402;;;n.i.O.;n.i.O.;
1403;;;n.i.O.;n.i.O.;
1404;;;n.i.O.;n.i.O.;
1405;;;n.i.O.;n.i.O.;
1406;;;n.i.O.;n.i.O.;
1407;;;n.i.O.;n.i.O.;
1408;;;n.i.O.;n.i.O.;
1409;;;n.i.O.;n.i.O.;
1410;;;n.i.O.;n.i.O.;
1411;;;n.i.O.;n.i.O.;
1412;;;n.i.O.;n.i.O.;
1413;;;n.i.O.;n.i.O.;
1414;;;n.i.O.;n.i.O.;
1415;;;n.i.O.;n.i.O.;
1416;;;n.i.O.;n.i.O.;
1417;;;n.i.O.;n.i.O.;
1418;;;n.i.O.;n.i.O.;
1419;;;n.i.O.;n.i.O.;
1420;;;n.i.O.;n.i.O.;
1421;;;n.i.O.;n.i.O.;
1422;;;n.i.O.;n.i.O.;
1423;;;n.i.O.;n.i.O.;
1424;;;n.i.O.;n.i.O.;
1425;;;n.i.O.;n.i.O.;
1426;;;n.i.O.;n.i.O.;
1427;;;n.i.O.;n.i.O.;
1428;;;n.i.O.;n.i.O.;
1429;;;n.i.O.;n.i.O.;
1430;;;n.i.O.;n.i.O.;
1431;;;n.i.O.;n.i.O.;
1432;;;n.i.O.;n.i.O.;
1433;;;n.i.O.;n.i.O.;
1434;;;n.i.O.;n.i.O.;
1435;;;n.i.O.;n.i.O.;
1436;;;n.i.O.;n.i.O.;
1437;;;n.i.O.;n.i.O.;
1438;;;n.i.O.;n.i.O.;
1439;;;n.i.O.;n.i.O.;
1440;;;n.i.O.;n.i.O.;
1441;;;n.i.O.;n.i.O.;
1442;;;n.i.O.;n.i.O.;
1443;;;n.i.O.;n.i.O.;
1444;;;n.i.O.;n.i.O.;
1445;;;n.i.O.;n.i.O.;
1446;;;n.i.O.;n.i.O.;
1447;;;n.i.O.;n.i.O.;
1448;;;n.i.O.;n.i.O.;
1449;;;n.i.O.;n.i.O.;
1450;;;n.i.O.;n.i.O.;
1451;;;n.i.O.;n.i.O.;
1452;;;n.i.O.;n.i.O.;
1453;;;n.i.O.;n.i.O.;
1454;;;n.i.O.;n.i.O.;
1455;;;n.i.O.;n.i.O.;
1456;;;n.i.O.;n.i.O.;
1457;;;n.i.O.;n.i.O.;
1458;;;n.i.O.;n.i.O.;
1459;;;n.i.O.;n.i.O.;
1460;;;n.i.O.;n.i.O.;
1461;;;n.i.O.;n.i.O.;
1462;;;n.i.O.;n.i.O.;
1463;;;n.i.O.;n.i.O.;
1464;;;n.i.O.;n.i.O.;
1465;;;n.i.O.;n.i.O.;
1466;;;n.i.O.;n.i.O.;
1467;;;n.i.O.;n.i.O.;
1468;;;n.i.O.;n.i.O.;
1469;;;n.i.O.;n.i.O.;
1470;;;n.i.O.;n.i.O.;
1471;;;n.i.O.;n.i.O.;
1472;;;n.i.O.;n.i.O.;
1473;;;n.i.O.;n.i.O.;
1474;;;n.i.O.;n.i.O.;
1475;;;n.i.O.;n.i.O.;
1476;;;n.i.O.;n.i.O.;
1477;;;n.i.O.;n.i.O.;
1478;;;n.i.O.;n.i.O.;
1479;;;n.i.O.;n.i.O.;
1480;;;n.i.O.;n.i.O.;
1481;;;n.i.O.;n.i.O.;
;;;n.i.O.;n.i.O.;
;;;n.i.O.;n.i.O.;
;;;n.i.O.;n.i.O.;
;;;n.i.O.;n.i.O.;
;;;n.i.O.;n.i.O.;
;;;n.i.O.;n.i.O.;
;;;n.i.O.;n.i.O.;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
